url,text,source,label
https://www.theguardian.com/commentisfree/2017/apr/05/politics-antisemitism-gibraltar-brexit,,guardian.com,True
https://www.theguardian.com/society/2017/apr/03/dangerous-attitudes-on-the-streets-of-croydon,"It’s all too easy to blame Brexit for last week’s horrific assault in Croydon (Report, 3 April) that has left a teenage Kurdish-Iranian asylum seeker fighting for his life, but problems in this London borough are more longstanding.

In July 1992, Ruhullah Aramesh, an Afghan refugee living in the Thornton Heath area of the borough, was beaten to death in a racist attack by six white youths armed with iron bars and lumps of wood. Many other racist assaults occurred there during that decade. In 2011 a woman was filmed delivering a racist rant against black people and Poles on the Croydon tram. In January 2014 the English Defence League began targeting an Islamic community centre in Croydon as an “illegal mosque”. In June 2015 a woman had her hijab violently pulled off in a Croydon street. In October that year there was a high-profile immigration raid on Croydon works premises which resulted in seven arrests. Six of those arrested were transferred to detention centres pending their deportation.

The immediate responsibility for the recent sickening attack lies with the perpetrators, but a share of responsibility surely also may lie with every media outlet, political organisation and government institution that has fuelled a toxic atmosphere against minorities and asylum seekers. And that includes the last home secretary, Theresa May, who sent her vans with anti-immigrant threats around the streets of areas such as Croydon until they were withdrawn. Even the local Tory MP, Gavin Barwell, welcomed their withdrawal.

David Rosenberg

London

• On behalf of Young Roots, I want to express how devastated I am about the attack on the young asylum seeker in Croydon on Friday. We are heartbroken by this brutal crime. Many young asylum seekers have fled war, torture and other atrocities. They have survived dangerous journeys here and face loneliness, worries about the rest of their family, and the challenge of navigating the complex immigration system. A large number have post-traumatic stress disorder. Yet the young people we work with in Croydon are a delight. They are bright, warm, friendly and so keen to learn. They are endlessly supportive and kind.

Our thoughts are with the victim of this alleged hate crime, and we will continue to work hard to support the young refugee and asylum-seeking community in Croydon to be safe and come to terms with this terrible attack.

Jo Cobley

Director, Young Roots – helping young refugees reach their potential

• Join the debate – email guardian.letters@theguardian.com

• Read more Guardian letters – click here to visit gu.com/letters",guardian.com,True
https://www.theguardian.com/uk-news/2017/apr/03/croydon-attack-comes-as-charities-report-growing-number-of-hate-crimes,"The attack on a teenage asylum seeker in Croydon last Friday comes as reports of abuse directed at refugee children are becoming more frequent, charities and experts have warned.

As Reker Ahmed, the 17-year-old Kurdish Iranian who was attacked, recovered in hospital on Monday, those involved in supporting asylum-seeking children expressed dismay at the attack.

Toxic political agenda is dehumanising entire groups, Amnesty warns Read more

Andy Elvin, chief executive of the fostering organisation Tact, which has looked after hundreds of asylum-seeking children across the country, said he was aware of a number of children in his organisation’s care who had been verbally abused in the streets, and he believed this was a growing problem.

“It is verbal abuse – about their status, what they are doing in this country, why they don’t go back,” he said. The organisation runs support groups, advising newly arrived asylum seeking children on how to respond to negative experiences. It was particularly an issue which young people encountered on public transport, he said.

“We have made several reports to the police of hate crimes. We think it is rising. It is entirely linked to the environment that has been created by the public discourse about people coming to this country from overseas ... Asylum seekers are all seen as bogus – not as children, not traumatised, not in need, just freeloaders coming here to take advantage of the system.”

Usually the abuse came as a complete surprise to the young people, Elvin added. “They didn’t expect to be targeted in this way. The perception of the UK abroad is still that it is a fair equitable country, where people are treated decently.”

Croydon currently has just over 400 unaccompanied child asylum seekers, a higher number than most local authorities, because it is the location of Lunar House, the government office where people must go to claim asylum.But a council spokesperson said: “This type of incident is extremely rare and our experience has been that the vast majority of young asylum seekers have been welcomed into the community.”

Most of the younger child refugees in Croydon and elsewhere are accommodated by the council in foster families, and will go to school in the borough. The older ones, aged 16 or 17, are more likely to be found beds in supported accommodation, and may attend English classes, but will not be in school. Some councils provide acclimatisation sessions for newly arrived refugee children, educating them about British laws, the risks posed by drugs and their personal safety, but often the older arrivals are left largely unsupported to fend for themselves.



Liz Clegg, who worked with child asylum seekers in Calais and is now helping child refugees to settle in the UK, said most were entirely unprepared for hostility. “They think: ‘Oh, now we’re in the UK, we’re completely safe.’ They have fled conflict zones and think they have arrived in the promised land; they have a very positive outlook. We have to educate them that there are still serious dangers, that they need to be careful for their personal safety.”

Gulwali Passarlay, author of The Lightless Sky, an account of coming to the UK as a lone child asylum seeker from Afghanistan, said that attitudes towards refugees had hardened in recent months.

He highlighted the negative effect of the reporting of the arrival of child refugees from Calais last October (where the ages of the asylum seekers were questioned in some parts of the media), stoking cynicism about child refugees’ asylum claims, and dramatically souring a popular mood of support for child refugees that had followed the drowning of the three-year-old Syrian boy Alan Kurdi in 2015.

“The environment has changed. People with rightwing views think it is OK to insult asylum seekers. There are a lot of good people in the UK but the mood is changing. Asylum seekers need to be cautious; it’s not always safe to walk around UK cities,” he said.



Josie Naughton, co-founder of Help Refugees, said the attack demonstrated “the level of fear and prejudice which is taking hold of parts of British society”.

Rabbi Janet Darley, who works with Citizens UK’s Safe Passage project, which supports unaccompanied asylum-seeking children, said: “This is a sobering reminder of the importance of the need to create a welcoming society, where refugees feel welcomed and accepted.”

Donations to a crowd-funding site for the victim had reached over £10,000 by Monday afternoon. Bridie Watson, who launched the fundraising drive, had no personal contact with the victim, but was liaising with the police and social services to make sure the victim received the money. “It was so horrific. We wanted to help people put their shock and love into something positive. We want to show that this is not what the UK is about,” she said.",guardian.com,True
https://www.theguardian.com/us-news/2017/mar/27/new-york-stabbing-hate-crime-james-jackson-timothy-caughman,"James Jackson – who is accused of attacking Timothy Caughman from behind with a sword in New York – said he intended to deter interracial relationships

A white suspect accused of the fatal stabbing of a black man on a Manhattan street has been indicted on a charge of murder as an act of terrorism.

James Harris Jackson, 28, appeared briefly in court on Monday and did not speak. Prosecutors had previously also charged him with murder as a hate crime. Jackson’s attorney had no comment.

White veteran 'regarded fatal stabbing of black man as practice for larger attack' Read more

Jackson is accused of killing Timothy Caughman, 66, a stranger to him. Caughman was attacked from behind last week as he was collecting bottles for recycling.



An arraignment on the indictment has been set for 13 April.



Speaking with a reporter for the Daily News at New York City’s Rikers Island jail complex, Jackson said he had intended it as “a practice run” in a mission to deter interracial relationships.



He said he envisioned a white woman thinking: “Well, if that guy feels so strongly about it, maybe I shouldn’t do it.”



Caughman, who was remembered as a gentleman and a good neighbor, was alone when he was attacked from behind with a sword. He staggered, bleeding, into a police station and later died at a hospital.

“Tim Caughman did not deserve to die like that,” said Portia Clark, a childhood friend who grew up in Queens and attended the hearing with Caughman’s other friends on Monday. “Nobody does. I mean, come on, we’re black, white, yellow, brown – that’s ridiculous. We’re trying to get along.”

Carl Nimmons wept outside court after seeing Jackson. “It really hurt me to see that man, because I can’t do nothing about it. I don’t have the power to do anything about it,” he said.

In the Rikers interview, Jackson said in retrospect that he would rather have killed “a young thug” or “a successful older black man with blondes ... people you see in Midtown. These younger guys that put white girls on the wrong path”.

He complained that on television, “it’s like every other commercial in the past few years has a mixed-race couple in it”.

“The white race is being eroded ... No one cares about you. The Chinese don’t care about you, the blacks don’t care about you,” he said.

Jackson, who was raised in what was described as a churchgoing, liberal family in a Baltimore suburb, said his ideal society was “1950s America”.

Jackson was in the army from 2009 to 2012 and worked as an intelligence analyst, the army said. Deployed in Afghanistan in 2010 until 2011, he earned several medals and attained the rank of specialist.

The military training, Jackson said, helped him plan the bloodshed.

“I had been thinking about it for a long time, for the past couple of years,” he said. “I figured I would end up getting shot by police, kill myself, or end up in jail.”

His attorney, Sam Talkin, has said if the allegations are anywhere close to being true, “then we’re going to address the obvious psychological issues that are present in this case”.",guardian.com,True
https://www.theguardian.com/us-news/2017/mar/24/new-york-hate-crime-stabbing-james-jackson-timothy-caughman,"James Jackson, who is accused of a hate crime for Timothy Caughman’s murder, traveled to New York to kill ‘as many black men as possible’, prosecutors say

A white military veteran accused of a hate crime for the stabbing death of a black man in New York regarded the attack as “practice” for a larger assault he hoped to carry out in Times Square, court documents claim.

James Jackson, 26, was arrested hours after allegedly stabbing Timothy Caughman to death in Manhattan on Wednesday. According to prosecutors, Jackson, a Maryland resident, traveled to New York for his attack with the intention of killing “as many black men as possible”.

“Mr Jackson regarded the killing as practice prior to going to Times Square to kill additional black men,” according to court documents obtained by the New York Daily News. Police investigators said Jackson admitted to the murder during questioning.

Prosecutors said Jackson plunged a 2ft sword into the chest of Caughman, a self-described “can and bottle recycler”, as Caughman bent over a trash bin near his home. The 66-year-old, whose social media accounts are full of pictures with celebrities such as Beyoncé and Oprah, managed to stagger into a nearby police station, from which he was transported to a hospital and later died.

“The defendant was motivated purely by hatred,” said the assistant district attorney Joan Illuzzi, who added that the charges could be upgraded, “as this was an act most likely of terrorism”.

Prosecutors said Jackson hated black men, especially those who dated white women. According to investigators, Jackson, a decorated veteran of the Afghanistan war, had harbored his beliefs for at least a decade – at one point having been recorded on tape stalking black men.

Dr Scott Krugman, chairman of pediatrics at Franklin Square medical center in Baltimore and a friend of the Jackson family, said the allegations were out of character with his family’s beliefs and the way he was raised.

Jackson’s parents, David and Patricia Jackson, are active members of Towson Presbyterian church and have two other sons. Patricia Jackson is a former teacher of English-language students in the Baltimore County school system and worked for Well for the Journey, a Christian not-for-profit organization that helps people “integrate spirituality into their daily lives in a safe, inclusive space”.

“They’re liberal as liberal can be,” Krugman said. “We were at a dinner party with them and everybody was complaining about the current administration and very open about rights for everybody and making sure we’re not excluding immigrants, everything like that. I’m just beyond shocked right now.”

In a statement, the Jackson family extended condolences to Caughman’s family and said it was “shocked, horrified and heartbroken by this tragedy”.",guardian.com,True
https://www.theguardian.com/society/2017/mar/15/beware-jews-road-sign-north-london-reported-police,"Franck Allais says London sign reported to police as a hate crime was not meant to be an antisemitic statement

A photographer and artist behind a red-triangle warning sign depicting the silhouette of an Orthodox Jewish man has apologised for causing offence after a Jewish neighbourhood watch group reported it as a hate crime.

Franck Allais, a freelance photographer, said the contentious sign was part of an artistic project, which includes depictions of a woman pulling a shopping trolley, a man pushing his wheelchair and a cat.

Allais said he intended the project to be a comment on identity and that the sign in Stamford Hill, one of the largest Hasidic communities in Europe, was not an antisemitic statement. He said he was left shaken by the offence he had caused.

He said: “It was a project about crossing the road … how everyone is different, everyone has an identity. There is not only one sign in the street. I put more signs up in the street, but only this one got noticed. I am sorry for any offence caused.”

Shomrim, a Jewish neighbourhood watch group that reported the sign to the Metropolitan police and Hackney council, said earlier it had caused “alarm and distress to local people”. Stamford Hill is at the centre of an ultra-Orthodox Jewish and mainly Hasidic community estimated to number about 30,000 people.

Barry Bard, Shomrim’s operational supervisor in the area, said: “The people of Stamford Hill are very sadly used to instances of antisemitic hate crime, but most of those times it will be verbal abuse or even assault. A lot of the time it will be more of a person-to-person kind of thing, or graffiti, which is more unprofessional.”

Allais, who has done work for Guardian Weekend, the Saturday and Sunday Telegraph, FT Weekend magazine, the Independent on Sunday, Newsweek and Time Out, said he had created the signs based on real people he saw crossing the road in the areas where the signs were later hung and photographed.

Some of the other signs have since been spotted.

Jonathan Savage (@JSavageTweets) Here's one of the other signs - put up in Egerton Road N16 pic.twitter.com/cnUcs12Xp9

Hackney council was expected to remove the Stamford Hill sign on Wednesday.



The number of antisemitic incidents in the UK rose by more than a third to record levels in 2016, according to data released by the Community Security Trust.



The CST, which monitors antisemitism and provides security to Jewish communities, recorded 1,309 incidents of anti-Jewish hate last year, compared with 960 in 2015, a rise of 36%. The previous peak was in 2014, when 1,182 incidents were recorded.",guardian.com,True
https://www.theguardian.com/world/2017/feb/28/crowds-indian-funeral-man-killed-in-us-protest-against-trump,"

Crowds who gathered for the funeral of an Indian man killed in an apparently racially motivated shooting in Kansas last week have shouted: “Down with Trump” and held up placards that read: “#DownWithRacism.”

Srinivas Kuchibhotla, a 32-year-old aviation engineer, was cremated in the southern Indian city of Hyderabad on Tuesday.

Family members performed the last rites on his body, which had been brought to his home state of Telangana from Kansas on Monday night.

Kuchibhotla’s mother, Parvatha Vardhini, said she would not allow her younger son to return to the US. “I had asked him [Srinivas] to return to India if he was feeling insecure there. But he used to say he was safe and secure,” she said.

Have you seen or been a victim of a hate crime since Trump's election? Tell us Read more

“Now I want my younger son, Sai Kiran, and his family to come back for good. I will not allow them to go back. My son had gone there in search of a better future. What crime did he commit?”

The funeral was held hours after Adam Purinton, 51, a navy veteran, appeared in court in Houston, charged with Kuchibhotla’s murder, the attempted murder of his friend Alok Madasanim and a third man, Ian Grillot, 24, who was wounded when he tried to intervene.

Kuchibhotla and Madasanim went to the US to study and worked as engineers at GPS maker, Garmin.

Witnesses said Purinton shouted “get out of my country” before opening fire. According to a bartender who called 911, Purinton said he had shot “two Iranian people”.

The FBI is investigating whether the shooting constitutes a hate crime, the maximum sentence for which is death penalty.

The incident has raised concerns about the treatment in the US of immigrants, who feel targeted by Donald Trump’s promises to ban certain travellers and build a wall along the Mexico border, and left India and the Indian community in the US in shock.

The Telangana American Telugu Association urged its members to speak English in public places. “Much as we love talking in our mother tongue, it can often be misconstrued. Please see if you can communicate in English in public places,” a statement from the organisation said.



Last week, Kuchibhotla’s widow, Sunaya Dumala, appealed to the US government to do more to prevent hate crimes. “We’ve read many times in newspapers of some kind of shooting happening. And we always wondered, how safe? I need an answer from the government … What are they going to do?” she said.



Hillary Clinton, the losing Democratic candidate in last year’s election, tweeted a link to an article about the shooting and wrote: “With threats & hate crimes on rise, we shouldn’t have to tell @POTUS to do his part. He must step up & speak.”

Trump has not commented on the killing. The White House spokesman, Sean Spicer, said last week that linking the death to Trump’s anti-immigrant rhetoric was “absurd”.",guardian.com,True
https://www.theguardian.com/society/2017/feb/28/documenting-hate-crimes-trump-election,"The US government keeps a flawed record of hate crimes. We want to hear from you to help inform ours and other media outlets’ reporting on the issue

Following one of the most divisive elections in US history, reports have indicated a surge in hate crimes around the country. From acts of antisemitic vandalism and religious discrimination in the workplace to the allegedly targeted shooting of two Indian immigrants and a plot to bomb a refugee community, evidence anecdotally suggests this alarming trend may continue throughout 2017.

That’s why Guardian US, along with other major American newsrooms, advocacy groups and academic institutions, is joining the Documenting Hate project. Led by the not-for-profit news organisation ProPublica, Documenting Hate will attempt to better record these instances and provide rigorous analysis, data-driven investigation, and deep reporting on the issue.

The federal government keeps a flawed and heavily time-lagged record of hate crimes in the US. Much like its monitoring of the number of people police kill every year, the FBI relies on information supplied voluntarily by the 18,000 police departments around the country, meaning thousands of departments report no data at all, while others may simply not be submitting a complete record.

Guardian US is asking readers to submit information, through the form below, if you have witnessed or been the victim of a suspected hate crime, defined by the FBI as a “criminal offense against a person or property motivated in whole or in part by an offender’s bias against a race, religion, disability, sexual orientation, ethnicity, gender, or gender identity”.

We would also like to hear from you if you have experienced an incident driven by hatred and prejudice, which may not constitute a crime.

Reporters at Guardian US and other news organisations will work to verify submissions and will not share your name and contact information with anyone outside the project. The incidents will be added to a national database of hate crimes and targeted intimidation, which will inform our broader reporting of the issue.",guardian.com,True
https://www.theguardian.com/world/2017/feb/22/toxic-political-agenda-dehumanising-entire-groups-amnesty-warns,"Toxic political rhetoric with echoes of 1930s hate speech is stirring up violence worldwide – including in the UK and US, Amnesty International has warned.

Kerry Moscoguiri, Amnesty UK’s director of campaigns, said that campaigning for the Brexit referendum “was a particular low point, with all too real consequences” – pointing to a 57% spike in reported hate crime the week after the vote.

She accused the British government of “creating a hostile climate for refugees and migrants” as it shirked its responsibilities to them, particularly unaccompanied children.

But the UK was not alone in seeing vicious rhetoric targeting the most vulnerable, as 2016 saw leaders worldwide peddling “the dangerous idea that some people are less human than others”, according to Amnesty’s director of crisis research Tirana Hassan.

FBI reports hate crimes against Muslims surged by 67% in 2015 Read more

She pointed particularly to violence stirred up by Donald Trump, right-wing Hungarian prime minister Viktor Orbán, who called a controversial referendum on refugees, and the Philippines leader Rodrigo Duterte who has launched a war on drugs that has cost thousands of lives.

“This report documents the very real human consequences of politicians like Trump, Orbán, Duterte, wielding a toxic agenda that hounds, scapegoats and dehumanises entire groups of people,” Hassan said.

The attacks threaten not just human lives but the value system enshrined in international law after the second world war, warned the NGO.

“When language around ‘taking our country back’ and ‘making America great again’ is coupled with proposals to treat EU migrants like bargaining chips or to ban refugees on the grounds of religion, it fosters deep hatred and mistrust and sends a strong message that some people are entitled to human rights and others aren’t,” said Kate Allen, Director of Amnesty International UK.

“Have we forgotten that human rights protections were created after the mass atrocities of the second world war as a way of making sure that ‘never again’ actually meant ‘never again’?”

Politicians fuelled rise in hate crimes after Brexit vote, says UN body Read more

It was a year filled with contempt for those ideals, Amnesty warned, from the almost “routine” bombing of hospitals in Syria and Yemen, to violent suppression of dissent and attacks on refugees and migrants.

Worldwide, 36 countries broke international law and forced refugees back into conflict zones or places where their rights were at risk, it said.

The report was particularly damning of the failure to halt the brutal bombing of rebel-held east Aleppo, in the final stages of a Russian-backed campaign, when chemical weapons and bunker-buster bombs were used against civilians. That inaction “called to mind similar failures in Rwanda and Srebrenica in 1994 and 1995”, the report said, and was a damning indictment of major powers and the UN, paralysed by their rivalries as civilians suffered.

“Never have these failures been as apparent as in December 2016, when we all witnessed the graphic and brutal bombardment of Aleppo, when war crimes were essentially beamed into our living rooms,” Moscogiuri said.

The British government is criticised in the report for stepping up digital surveillance with the new “snooper’s charter”, which allows the state disturbing access to private lives of its citizens.

“By introducing one of the broadest regimes for mass surveillance of any country in the world, the UK took a significant step towards a reality where the right to privacy is simply not recognised,” the report said.

It was not all bleak. Amnesty also noted how fierce repression had inspired courage and resistance around the world, from the people of the Gambia who threw off 22 years off dictatorship in a peaceful election, to the Olympic protest of Ethiopian marathon medallist Feyisa Lilesa, and the young “clown of Aleppo”.

Lilesa drew attention to the struggles of his Oromo tribe by crossing his arms over his head as he reached the finish line, a gesture of defiance that could potentially have cost him the medal.

The 24-year-old entertainer Anas al-Basha chose to stay in besieged Aleppo to bring some distraction and relief to its children, and died there in an airstrike in December.

“Ultimately, the charge that human rights is a project of the elite rings hollow,” the report said. “People’s instincts for freedom and justice do not simply wither away.”",guardian.com,True
https://www.theguardian.com/world/2017/feb/02/reports-of-antisemitic-incidents-increase-to-record-levels-in-uk,"Rise in incidents is blamed on factors including Labour party antisemitism row and rise in xenophobia after Brexit vote

The number of antisemitic incidents in the UK rose by more than a third to record levels in 2016, according to data released by the Community Security Trust.

The CST, which monitors antisemitism and provides security to Jewish communities, recorded 1,309 incidents of anti-Jewish hate last year, compared with 960 in 2015, a rise of 36%. The previous record number of incidents was in 2014, when 1,182 were recorded.

How are you tackling antisemitism on social media? Share your stories Read more

The CST’s chief executive, David Delew, said: “While Jewish life in this country remains overwhelmingly positive, this heightened level of antisemitism is deeply worrying and appears to be getting worse. Worst of all is that, for various reasons, some people clearly feel more confident to express their antisemitism publicly than they did in the past.”



The 2014 spike in incidents was attributed to the war in Gaza, deemed to be a “trigger event”. However no such trigger was identified for 2016.



Instead, the CST said, there may have been a “cumulative effect of a series of events and factors that, taken together, have created an atmosphere in which more antisemitic incidents are occurring”.



The factors included terrorist attacks in Europe, high profile allegations of antisemitism in the Labour party and a perceived increase in racism and xenophobia following the Brexit referendum, as well as the 2014 Gaza war.



The 1,309 antisemitic incidents recorded in 2016 included 107 violent assaults, up 29% on the previous year; 65 incidents of damage and desecration to Jewish property; and 1,006 incidents of abusive behaviour, including verbal abuse, graffiti and on social media.



Social media had become “an essential tool for coordinated campaigns of antisemitic harassment, abuse and threats directed at Jewish politicians, student activists and other individuals, perpetrated by transnational networks of online antisemitic activists, some of whom are involved in extremist politics,” the CST said.



Over three-quarters of incidents were recorded in Greater London and Greater Manchester, where the majority of British Jews live. Greater London saw a 65% increase incidents on the previous year.



The home secretary, Amber Rudd, said the government would continue “to do all we can to stamp out these vile attacks and encourage those who experience them to come forward”. Antisemitism was “a deplorable form of hatred that has absolutely no place in a tolerant, open and diverse Britain that works for everyone”.



Tom Watson, Labour’s deputy leader, said the CST’s findings were “extremely distressing”. He added: “I don’t want to live in a country where any member of the Jewish community feels unsafe, afraid or discriminated against … We must root out antisemitism whenever it takes place and wherever it exists, as a party and a country.”

",guardian.com,True
